order_id,customer_id,order_date,order_time,status,city,state,pincode,total_amount,gst_amount,shipping_charge,discount_amount,final_amount,payment_method,shipping_partner,tracking_id,delivered_date,is_cod,channel
ORD017506,CUST07241,16-03-2024,10:02:00,Returned,Hyderabad,Telangana,586968,63060.32,9132.12,0,1388.8,63060.32,Net Banking,DTDC,TRK973595586,,0,App
ORD017507,CUST04486,25-12-2023,08:19:00,Delivered,Ludhiana,Punjab,455709,65007.59,7190.64,0,2105.05,65007.59,UPI,DTDC,TRK891130023,29-12-2023,0,App
ORD017508,CUST00878,10-10-2024,12:27:00,Delivered,Amritsar,Punjab,726978,373673.79,55363.14,0,9737.35,373673.79,Debit Card,XpressBees,TRK728811440,15-10-2024,0,Website
ORD017509,CUST06214,06-09-2024,14:43:00,Delivered,Kota,Rajasthan,218675,27616.81,3793.92,0,1827.11,27616.81,Debit Card,XpressBees,TRK666003803,13-09-2024,0,App
ORD017510,CUST00673,03-07-2024,03:23:00,Delivered,Varanasi,Uttar Pradesh,297713,4725.43,598.8,0,863.37,4725.43,UPI,DTDC,TRK770698254,10-07-2024,0,App
ORD017511,CUST09633,18-05-2025,10:31:00,Returned,Kolkata,West Bengal,376993,108.75,19.44,79,18.69,187.75,UPI,Delhivery,TRK149792815,,0,Website
ORD017512,CUST01856,11-06-2025,07:40:00,Cancelled,Lucknow,Uttar Pradesh,485046,484671.06,73024.22,0,27308.16,484671.06,Cash on Delivery,Amazon Logistics,TRK169487267,,1,Website
ORD017513,CUST06343,23-08-2023,04:39:00,Shipped,Tiruchirappalli,Tamil Nadu,231462,238717.65,36485.82,0,576.17,238717.65,Net Banking,DTDC,TRK933077283,,0,Website
ORD017514,CUST02467,28-10-2024,23:32:00,Delivered,Hubli,Karnataka,645483,102410.44,16216.88,0,15362.44,102410.44,Credit Card,XpressBees,TRK233163185,01-11-2024,0,Website
ORD017515,CUST04879,30-04-2024,13:29:00,Delivered,Raipur,Chhattisgarh,700252,27104.95,3430.88,0,4383.93,27104.95,Wallet,BlueDart,TRK455986568,07-05-2024,0,Website
ORD017516,CUST06660,08-12-2023,11:12:00,Delivered,Pune,Maharashtra,514331,14866.25,1693.32,0,938.07,14866.25,Debit Card,DTDC,TRK295712947,15-12-2023,0,App
ORD017517,CUST01719,29-11-2024,08:59:00,Shipped,Visakhapatnam,Andhra Pradesh,692422,3713.21,302.16,0,544.95,3713.21,UPI,XpressBees,TRK268553504,,0,App
ORD017518,CUST04470,10-06-2025,22:28:00,Processing,Ranchi,Jharkhand,741442,21349.1,846.9,0,3007.8,21349.1,Cash on Delivery,DTDC,TRK742708673,,1,App
ORD017519,CUST00674,22-04-2024,12:51:00,Delivered,Chandigarh,Chandigarh,725349,112860.04,17459.28,0,1595.24,112860.04,UPI,Shadowfax,TRK536546655,24-04-2024,0,App
ORD017520,CUST03968,23-09-2024,21:19:00,Processing,Gwalior,Madhya Pradesh,743358,177758.64,31259.04,0,29968.4,177758.64,Credit Card,Ecom Express,TRK742308572,,0,App
ORD017521,CUST06948,14-05-2024,17:03:00,Delivered,Navi Mumbai,Maharashtra,377635,26856.07,1358.7,0,1676.63,26856.07,UPI,Delhivery,TRK776112899,19-05-2024,0,App
ORD017522,CUST06558,06-06-2025,04:07:00,Delivered,Pune,Maharashtra,465148,1675.16,194.16,0,137.0,1675.16,UPI,XpressBees,TRK850508369,11-06-2025,0,Website
ORD017523,CUST07399,28-08-2024,02:57:00,Delivered,Indore,Madhya Pradesh,703459,99768.52,11157.0,0,4363.48,99768.52,Debit Card,Delhivery,TRK314237634,02-09-2024,0,App
ORD017524,CUST06235,23-12-2024,03:41:00,Delivered,Madurai,Tamil Nadu,558994,55758.33,6728.28,0,2582.95,55758.33,Credit Card,Ecom Express,TRK776389842,28-12-2024,0,App
ORD017525,CUST00530,11-07-2023,20:43:00,Delivered,Amritsar,Punjab,799312,2091.05,233.4,0,87.35,2091.05,Credit Card,Shadowfax,TRK999223411,18-07-2023,0,App
ORD017526,CUST03439,19-11-2024,10:14:00,Delivered,Jaipur,Rajasthan,352118,29852.2,1728.9,0,6454.7,29852.2,Credit Card,Shadowfax,TRK353841929,26-11-2024,0,Mobile Web
ORD017527,CUST05570,05-11-2023,00:55:00,Shipped,Mysuru,Karnataka,447640,8751.63,2069.2,0,707.57,8751.63,Net Banking,Shadowfax,TRK619065282,,0,App
ORD017528,CUST00385,18-12-2023,15:46:00,Shipped,Surat,Gujarat,557754,135066.0,16402.56,0,4103.56,135066.0,Wallet,Delhivery,TRK854692289,,0,App
ORD017529,CUST08057,28-11-2023,11:00:00,Delivered,Kota,Rajasthan,500861,132820.91,15247.89,0,14262.98,132820.91,EMI,Shadowfax,TRK981058351,30-11-2023,0,Website
ORD017530,CUST02866,20-01-2025,20:18:00,Delivered,Dhanbad,Jharkhand,728252,3239.62,586.8,0,607.18,3239.62,Net Banking,Ecom Express,TRK289930436,22-01-2025,0,Website
ORD017531,CUST08547,17-03-2025,11:54:00,Delivered,Rajkot,Gujarat,486166,171663.93,16848.58,0,9348.65,171663.93,Net Banking,BlueDart,TRK828868298,20-03-2025,0,App
ORD017532,CUST03316,25-04-2025,03:04:00,Returned,Kota,Rajasthan,303261,4675.7,1209.88,0,855.18,4675.7,Credit Card,Amazon Logistics,TRK390959824,,0,App
ORD017533,CUST00307,16-08-2023,16:17:00,Delivered,Kolkata,West Bengal,604179,362199.78,60822.96,0,40607.18,362199.78,Debit Card,Ecom Express,TRK866124443,21-08-2023,0,App
ORD017534,CUST00379,27-08-2024,21:00:00,Delivered,Bengaluru,Karnataka,721243,70151.02,10895.4,0,3500.38,70151.02,Debit Card,Ecom Express,TRK853910732,02-09-2024,0,App
ORD017535,CUST07470,24-11-2024,07:59:00,Cancelled,Rajkot,Gujarat,104611,100971.57,15439.74,0,10612.17,100971.57,Debit Card,Delhivery,TRK426894423,,0,App
ORD017536,CUST07863,16-01-2025,08:19:00,Delivered,Chandigarh,Chandigarh,207929,436599.61,68347.96,0,24221.35,436599.61,UPI,Ecom Express,TRK305011858,23-01-2025,0,Mobile Web
ORD017537,CUST04413,18-02-2025,03:15:00,Delivered,Guwahati,Assam,364187,27242.08,6131.72,0,788.64,27242.08,Cash on Delivery,BlueDart,TRK991175494,21-02-2025,1,Website
ORD017538,CUST00702,31-08-2023,06:07:00,Shipped,Ludhiana,Punjab,523058,24634.98,3306.18,0,2545.2,24634.98,Credit Card,Ecom Express,TRK464197794,,0,App
ORD017539,CUST07790,19-12-2024,20:14:00,Delivered,Kolkata,West Bengal,506606,11571.54,2312.44,0,1144.9,11571.54,UPI,Ecom Express,TRK799129616,25-12-2024,0,App
ORD017540,CUST07283,17-10-2024,23:03:00,Delivered,Surat,Gujarat,376776,131888.05,21282.18,0,4797.13,131888.05,Credit Card,Delhivery,TRK297908239,24-10-2024,0,App
ORD017541,CUST01549,25-01-2025,22:22:00,Shipped,Jaipur,Rajasthan,349107,55215.33,6706.8,0,7381.47,55215.33,Cash on Delivery,Delhivery,TRK635142879,,1,App
ORD017542,CUST09418,20-09-2024,22:01:00,Delivered,Ranchi,Jharkhand,692818,488558.84,74820.6,0,4128.76,488558.84,EMI,BlueDart,TRK326742909,23-09-2024,0,App
ORD017543,CUST01426,27-08-2024,15:07:00,Cancelled,Coimbatore,Tamil Nadu,279173,92387.17,12895.24,0,13006.07,92387.17,Debit Card,Shadowfax,TRK792858353,,0,Website
ORD017544,CUST09774,12-09-2024,18:59:00,Delivered,Mysuru,Karnataka,151269,86189.87,13379.22,0,3832.35,86189.87,Credit Card,Ecom Express,TRK223668341,18-09-2024,0,Website
ORD017545,CUST08813,02-05-2024,07:31:00,Returned,Kota,Rajasthan,652775,8737.9,731.94,0,749.04,8737.9,Credit Card,BlueDart,TRK618279330,,0,App
ORD017546,CUST00414,24-05-2024,19:17:00,Delivered,Delhi,Delhi,387967,1616.65,0.0,0,111.35,1616.65,Credit Card,Shadowfax,TRK484776676,28-05-2024,0,App
ORD017547,CUST02978,15-01-2024,05:50:00,Delivered,Kota,Rajasthan,169719,20814.08,1308.56,0,1040.48,20814.08,Credit Card,BlueDart,TRK673519662,21-01-2024,0,Website
ORD017548,CUST04345,05-10-2024,03:49:00,Delivered,Agra,Uttar Pradesh,471007,14330.8,914.13,0,2759.33,14330.8,UPI,DTDC,TRK241829368,12-10-2024,0,Website
ORD017549,CUST01297,14-03-2025,10:19:00,Delivered,Ludhiana,Punjab,716860,52343.75,8448.64,0,7368.89,52343.75,Debit Card,Ecom Express,TRK217038730,17-03-2025,0,Mobile Web
ORD017550,CUST02205,07-06-2024,08:52:00,Delivered,Ranchi,Jharkhand,764648,19487.5,1008.3,0,1686.8,19487.5,Credit Card,Ecom Express,TRK672792121,09-06-2024,0,App
ORD017551,CUST03016,11-09-2023,02:20:00,Delivered,Bengaluru,Karnataka,474722,17049.18,2549.16,0,532.98,17049.18,UPI,DTDC,TRK803983664,14-09-2023,0,App
ORD017552,CUST05457,08-10-2024,00:44:00,Delivered,Ahmedabad,Gujarat,690968,1088.46,52.2,0,7.74,1088.46,UPI,Amazon Logistics,TRK452562980,10-10-2024,0,App
ORD017553,CUST04322,08-02-2024,22:05:00,Delivered,Bhopal,Madhya Pradesh,768489,298407.46,49113.18,0,25674.72,298407.46,EMI,Ecom Express,TRK138882092,14-02-2024,0,App
ORD017554,CUST00506,02-10-2023,07:03:00,Delivered,Moradabad,Uttar Pradesh,322162,250518.03,42697.98,0,29854.95,250518.03,Credit Card,Ecom Express,TRK273222333,09-10-2023,0,Mobile Web
ORD017555,CUST01906,17-01-2024,17:18:00,Delivered,Ranchi,Jharkhand,127150,19077.13,4565.76,0,3295.63,19077.13,Wallet,Ecom Express,TRK635211727,20-01-2024,0,App
ORD017556,CUST08485,09-11-2024,16:14:00,Delivered,Jabalpur,Madhya Pradesh,205449,6020.12,1156.68,0,661.56,6020.12,Net Banking,Shadowfax,TRK698230704,16-11-2024,0,App
ORD017557,CUST07025,05-10-2023,07:10:00,Delivered,Nagpur,Maharashtra,387432,4567.2,540.12,0,473.92,4567.2,UPI,Shadowfax,TRK775093787,08-10-2023,0,Website
ORD017558,CUST04359,18-12-2024,20:44:00,Delivered,Amritsar,Punjab,333537,1688.11,189.96,0,84.85,1688.11,Debit Card,Amazon Logistics,TRK813791156,20-12-2024,0,Mobile Web
ORD017559,CUST07362,04-03-2025,02:38:00,Delivered,Vadodara,Gujarat,528517,447856.97,71365.32,0,23250.35,447856.97,UPI,BlueDart,TRK691733188,06-03-2025,0,Website
ORD017560,CUST09682,20-02-2025,18:19:00,Processing,Mysuru,Karnataka,329464,9316.7,457.0,0,1343.3,9316.7,Net Banking,Ecom Express,TRK598741757,,0,App
ORD017561,CUST05647,17-03-2024,19:41:00,Cancelled,Vadodara,Gujarat,663342,169670.29,22012.2,0,24382.91,169670.29,UPI,BlueDart,TRK777159999,,0,Website
ORD017562,CUST05800,26-09-2023,03:54:00,Cancelled,Bareilly,Uttar Pradesh,428105,398526.85,64291.68,0,28364.83,398526.85,Debit Card,BlueDart,TRK706020725,,0,App
ORD017563,CUST07446,17-11-2024,18:42:00,Delivered,Amritsar,Punjab,646746,18828.45,2262.12,0,2284.67,18828.45,Net Banking,Shadowfax,TRK925089594,22-11-2024,0,App
ORD017564,CUST04027,08-04-2025,21:34:00,Returned,Pune,Maharashtra,186358,93861.69,8860.05,0,12868.36,93861.69,UPI,Shadowfax,TRK539493965,,0,Website
ORD017565,CUST08237,21-01-2025,20:26:00,Delivered,Amritsar,Punjab,693403,6641.98,747.72,0,1222.74,6641.98,UPI,XpressBees,TRK289399610,24-01-2025,0,App
ORD017566,CUST03252,22-06-2024,00:35:00,Cancelled,Bhopal,Madhya Pradesh,485657,107127.45,13735.96,0,10029.51,107127.45,EMI,XpressBees,TRK391216696,,0,App
ORD017567,CUST00682,14-02-2025,13:42:00,Delivered,Madurai,Tamil Nadu,538141,298721.01,47114.46,0,10140.45,298721.01,UPI,Amazon Logistics,TRK208328946,17-02-2025,0,Website
ORD017568,CUST06703,13-04-2025,03:43:00,Cancelled,Coimbatore,Tamil Nadu,518173,68612.71,10922.22,0,12387.51,68612.71,UPI,BlueDart,TRK605117272,,0,Website
ORD017569,CUST02692,09-10-2023,04:37:00,Delivered,Vadodara,Gujarat,381385,18812.09,1716.0,0,2364.91,18812.09,Credit Card,BlueDart,TRK900489322,15-10-2023,0,Website
ORD017570,CUST08471,09-03-2025,16:50:00,Shipped,Indore,Madhya Pradesh,536417,21093.18,4639.04,0,113.86,21093.18,UPI,Delhivery,TRK819332150,,0,App
ORD017571,CUST03680,20-01-2024,04:04:00,Delivered,Navi Mumbai,Maharashtra,185284,52757.05,4587.66,0,3391.61,52757.05,Debit Card,XpressBees,TRK936681627,26-01-2024,0,Website
ORD017572,CUST04913,27-05-2024,23:02:00,Delivered,Jodhpur,Rajasthan,328203,294159.69,48507.48,0,7777.79,294159.69,Wallet,XpressBees,TRK493067106,02-06-2024,0,App
ORD017573,CUST07676,18-02-2025,20:24:00,Shipped,Mysuru,Karnataka,238156,72609.75,8094.55,0,9973.8,72609.75,UPI,BlueDart,TRK243861126,,0,Website
ORD017574,CUST07663,16-06-2024,21:11:00,Cancelled,Agra,Uttar Pradesh,313435,21883.98,2821.38,0,3658.4,21883.98,Cash on Delivery,DTDC,TRK497071155,,1,App
ORD017575,CUST01363,24-08-2023,18:24:00,Cancelled,Guwahati,Assam,773961,467344.05,75906.54,0,27365.49,467344.05,UPI,Ecom Express,TRK169072419,,0,Website
ORD017576,CUST08608,15-04-2024,13:41:00,Delivered,Amritsar,Punjab,539012,901.82,52.2,0,194.38,901.82,Credit Card,Amazon Logistics,TRK620344059,17-04-2024,0,Website
ORD017577,CUST07705,10-04-2025,09:55:00,Delivered,Mysuru,Karnataka,203416,1758.97,205.68,0,160.71,1758.97,UPI,BlueDart,TRK686761108,17-04-2025,0,Website
ORD017578,CUST06603,08-12-2024,00:32:00,Delivered,Rajkot,Gujarat,440820,92316.12,9443.08,0,7371.96,92316.12,Net Banking,DTDC,TRK333380560,12-12-2024,0,Website
ORD017579,CUST03504,01-03-2024,04:07:00,Shipped,Firozabad,Uttar Pradesh,617443,269030.09,48408.4,0,38701.31,269030.09,Credit Card,Amazon Logistics,TRK128896820,,0,App
ORD017580,CUST08350,16-03-2025,00:09:00,Cancelled,Agra,Uttar Pradesh,652768,13298.86,1990.8,0,502.94,13298.86,UPI,Delhivery,TRK216493027,,0,Website
ORD017581,CUST05596,22-03-2024,11:22:00,Processing,Kanpur,Uttar Pradesh,101048,44820.05,2302.74,0,2570.69,44820.05,Credit Card,Ecom Express,TRK703640085,,0,App
ORD017582,CUST08611,20-12-2023,17:04:00,Delivered,Jabalpur,Madhya Pradesh,446128,4310.89,473.88,0,111.99,4310.89,Wallet,Shadowfax,TRK950223287,25-12-2023,0,Website
ORD017583,CUST09405,21-05-2024,22:52:00,Delivered,Kolkata,West Bengal,511904,2486.18,277.68,0,105.5,2486.18,Cash on Delivery,XpressBees,TRK358381960,28-05-2024,1,App
ORD017584,CUST05465,04-03-2025,01:32:00,Delivered,Chennai,Tamil Nadu,467754,10953.53,1310.4,0,1276.87,10953.53,UPI,Ecom Express,TRK884967506,11-03-2025,0,Mobile Web
ORD017585,CUST09024,28-11-2024,00:42:00,Delivered,Pune,Maharashtra,767822,35229.0,4458.6,0,6384.6,35229.0,Credit Card,BlueDart,TRK517746516,04-12-2024,0,App
ORD017586,CUST03456,12-11-2024,01:27:00,Cancelled,Bareilly,Uttar Pradesh,401004,437991.2,72676.88,0,57944.68,437991.2,UPI,BlueDart,TRK710041860,,0,Website
ORD017587,CUST02587,27-05-2024,12:55:00,Delivered,Kanpur,Uttar Pradesh,427135,3691.81,409.68,0,131.87,3691.81,EMI,Delhivery,TRK547388967,02-06-2024,0,App
ORD017588,CUST06469,22-04-2024,22:10:00,Delivered,Raipur,Chhattisgarh,409376,2726.87,0.0,0,472.13,2726.87,UPI,BlueDart,TRK204578105,24-04-2024,0,Mobile Web
ORD017589,CUST07170,23-04-2024,03:38:00,Delivered,Vadodara,Gujarat,696997,263279.96,46563.84,0,41971.88,263279.96,UPI,Amazon Logistics,TRK999779727,26-04-2024,0,App
ORD017590,CUST01565,23-07-2024,20:16:00,Delivered,Allahabad,Uttar Pradesh,360911,102104.21,15756.12,0,1185.91,102104.21,UPI,Delhivery,TRK423726948,30-07-2024,0,Mobile Web
ORD017591,CUST07991,05-09-2024,05:00:00,Delivered,Bhopal,Madhya Pradesh,298273,26141.34,1213.38,0,3005.04,26141.34,Credit Card,Ecom Express,TRK655476641,08-09-2024,0,Website
ORD017592,CUST04105,26-03-2024,09:02:00,Delivered,Thane,Maharashtra,344885,13907.53,2889.94,0,680.41,13907.53,UPI,XpressBees,TRK376803296,28-03-2024,0,App
ORD017593,CUST08721,30-04-2024,04:42:00,Delivered,Vijayawada,Andhra Pradesh,632587,2658.96,400.5,0,126.54,2658.96,Net Banking,XpressBees,TRK592001775,04-05-2024,0,App
ORD017594,CUST09839,27-02-2024,12:24:00,Delivered,Bhopal,Madhya Pradesh,658225,179531.51,27523.92,0,14826.41,179531.51,UPI,Shadowfax,TRK982096612,29-02-2024,0,App
ORD017595,CUST02591,13-05-2024,07:56:00,Delivered,Hyderabad,Telangana,288744,457910.46,70507.44,0,59622.98,457910.46,UPI,XpressBees,TRK637995644,20-05-2024,0,App
ORD017596,CUST03724,16-01-2025,19:55:00,Delivered,Thane,Maharashtra,120528,56694.26,5593.93,0,2954.67,56694.26,Credit Card,XpressBees,TRK856690444,21-01-2025,0,App
ORD017597,CUST09323,13-08-2023,03:23:00,Cancelled,Allahabad,Uttar Pradesh,268874,45312.84,5285.22,0,6463.38,45312.84,EMI,BlueDart,TRK787322252,,0,App
ORD017598,CUST08562,26-04-2024,02:00:00,Delivered,Agra,Uttar Pradesh,675720,28370.11,1662.24,0,2968.13,28370.11,Wallet,DTDC,TRK709684384,28-04-2024,0,Mobile Web
ORD017599,CUST00091,29-01-2024,21:27:00,Returned,Raipur,Chhattisgarh,251089,4827.69,814.66,0,552.97,4827.69,EMI,BlueDart,TRK493732791,,0,App
ORD017600,CUST06922,07-05-2024,20:33:00,Delivered,Navi Mumbai,Maharashtra,218609,9038.51,2008.72,0,924.21,9038.51,UPI,XpressBees,TRK187167788,12-05-2024,0,Mobile Web
ORD017601,CUST07656,16-06-2025,23:23:00,Delivered,Delhi,Delhi,514151,5392.04,1093.64,0,769.6,5392.04,Cash on Delivery,XpressBees,TRK320393375,22-06-2025,1,Mobile Web
ORD017602,CUST00994,14-11-2024,23:07:00,Delivered,Jodhpur,Rajasthan,230960,46741.14,6361.22,0,6230.08,46741.14,Net Banking,Delhivery,TRK579874476,21-11-2024,0,App
ORD017603,CUST07071,15-01-2025,04:34:00,Returned,Bareilly,Uttar Pradesh,145957,20776.46,5326.44,0,3572.98,20776.46,UPI,Shadowfax,TRK712559796,,0,App
ORD017604,CUST04214,24-04-2024,04:17:00,Delivered,Raipur,Chhattisgarh,388464,3037.91,132.84,0,484.93,3037.91,Debit Card,XpressBees,TRK764672376,28-04-2024,0,Mobile Web
ORD017605,CUST08443,16-07-2024,06:06:00,Delivered,Jodhpur,Rajasthan,652498,145130.12,18206.37,0,18945.25,145130.12,EMI,BlueDart,TRK999068480,19-07-2024,0,App
ORD017606,CUST03702,10-05-2025,23:27:00,Delivered,Pune,Maharashtra,126828,4521.77,562.56,0,728.79,4521.77,Debit Card,XpressBees,TRK297755654,14-05-2025,0,Website
ORD017607,CUST06381,25-06-2023,11:49:00,Delivered,Bareilly,Uttar Pradesh,517254,23860.69,5919.48,0,3199.79,23860.69,UPI,BlueDart,TRK386004659,30-06-2023,0,Website
ORD017608,CUST02718,25-07-2023,22:22:00,Processing,Kolkata,West Bengal,544369,3855.8,97.92,0,458.12,3855.8,Credit Card,BlueDart,TRK612547374,,0,Mobile Web
ORD017609,CUST06078,30-12-2024,03:54:00,Delivered,Amritsar,Punjab,143280,15774.11,3797.36,0,1585.25,15774.11,UPI,XpressBees,TRK470685913,04-01-2025,0,App
ORD017610,CUST06121,20-10-2024,19:25:00,Cancelled,Thane,Maharashtra,266652,16216.56,2734.56,0,1710.0,16216.56,Credit Card,Shadowfax,TRK657899442,,0,Website
ORD017611,CUST02889,01-04-2024,19:34:00,Shipped,Kota,Rajasthan,280702,39331.89,3018.2,0,5480.31,39331.89,Credit Card,Amazon Logistics,TRK960672767,,0,App
ORD017612,CUST05493,19-04-2025,10:01:00,Cancelled,Delhi,Delhi,776588,5565.56,282.48,0,650.92,5565.56,UPI,DTDC,TRK269895690,,0,App
ORD017613,CUST07449,08-07-2024,21:33:00,Shipped,Pune,Maharashtra,237200,15042.07,2466.18,0,1125.11,15042.07,Net Banking,XpressBees,TRK604139105,,0,App
ORD017614,CUST08843,13-01-2024,21:23:00,Delivered,Surat,Gujarat,446730,2536.01,454.68,0,444.67,2536.01,UPI,Amazon Logistics,TRK636611255,16-01-2024,0,App
ORD017615,CUST00198,30-08-2024,11:34:00,Delivered,Moradabad,Uttar Pradesh,160008,9399.56,1775.48,0,1341.92,9399.56,Debit Card,XpressBees,TRK483161482,03-09-2024,0,Website
ORD017616,CUST07496,17-05-2025,22:50:00,Delivered,Madurai,Tamil Nadu,469950,56154.98,6754.08,0,1541.1,56154.98,Debit Card,Ecom Express,TRK865338599,21-05-2025,0,App
ORD017617,CUST01099,28-10-2024,15:52:00,Returned,Agra,Uttar Pradesh,387253,15965.93,1840.68,0,2483.75,15965.93,UPI,Ecom Express,TRK111845771,,0,Website
ORD017618,CUST08725,06-07-2024,19:16:00,Delivered,Meerut,Uttar Pradesh,193646,50440.73,5714.23,0,5396.5,50440.73,Cash on Delivery,BlueDart,TRK439570178,10-07-2024,1,App
ORD017619,CUST07749,09-10-2024,14:10:00,Delivered,Nashik,Maharashtra,347881,16203.99,2499.66,0,1847.67,16203.99,Credit Card,Amazon Logistics,TRK517582150,16-10-2024,0,Website
ORD017620,CUST00570,12-08-2023,07:45:00,Returned,Rajkot,Gujarat,118138,343212.07,58182.84,0,44496.77,343212.07,UPI,Amazon Logistics,TRK674899087,,0,Website
ORD017621,CUST09601,04-09-2023,06:47:00,Shipped,Hubli,Karnataka,447211,3530.83,583.2,0,292.37,3530.83,Wallet,Shadowfax,TRK642604913,,0,App
ORD017622,CUST02864,10-12-2023,00:13:00,Shipped,Jodhpur,Rajasthan,203177,7403.23,0.0,0,537.77,7403.23,Debit Card,DTDC,TRK687128383,,0,App
ORD017623,CUST08980,19-07-2023,03:07:00,Delivered,Nashik,Maharashtra,745758,165713.96,27715.64,0,11054.68,165713.96,Wallet,BlueDart,TRK937523860,21-07-2023,0,Website
ORD017624,CUST01440,12-08-2024,17:48:00,Delivered,Aurangabad,Maharashtra,695369,283963.5,48938.94,0,36858.44,283963.5,EMI,Amazon Logistics,TRK561451356,16-08-2024,0,App
ORD017625,CUST08314,07-09-2024,18:12:00,Delivered,Allahabad,Uttar Pradesh,296570,5112.01,1269.8,0,692.79,5112.01,UPI,Delhivery,TRK750534067,10-09-2024,0,Mobile Web
ORD017626,CUST00849,10-07-2023,18:21:00,Returned,Hyderabad,Telangana,615208,98979.41,9806.22,0,12715.81,98979.41,UPI,XpressBees,TRK862542352,,0,App
ORD017627,CUST00558,20-03-2024,11:46:00,Delivered,Surat,Gujarat,192840,108814.35,12817.44,0,11214.09,108814.35,Cash on Delivery,XpressBees,TRK719360722,23-03-2024,1,App
ORD017628,CUST00867,12-09-2024,17:55:00,Delivered,Coimbatore,Tamil Nadu,631611,12745.13,2223.18,0,1829.05,12745.13,UPI,DTDC,TRK818750100,15-09-2024,0,Mobile Web
ORD017629,CUST04729,10-06-2024,05:15:00,Delivered,Jabalpur,Madhya Pradesh,379311,10499.9,1003.92,0,1624.02,10499.9,Debit Card,Shadowfax,TRK232473366,14-06-2024,0,App
ORD017630,CUST05819,28-12-2024,15:08:00,Delivered,Lucknow,Uttar Pradesh,330520,8401.08,1259.58,0,443.5,8401.08,UPI,BlueDart,TRK117617213,02-01-2025,0,App
ORD017631,CUST00721,30-01-2025,06:35:00,Delivered,Surat,Gujarat,305927,6366.66,790.56,0,616.9,6366.66,Debit Card,Ecom Express,TRK198240995,02-02-2025,0,Mobile Web
ORD017632,CUST04098,29-03-2024,18:14:00,Shipped,Moradabad,Uttar Pradesh,723672,51123.1,9065.88,0,8308.78,51123.1,UPI,XpressBees,TRK388101340,,0,App
ORD017633,CUST06556,09-12-2023,14:40:00,Delivered,Ludhiana,Punjab,689509,12659.01,3147.48,0,1729.47,12659.01,Debit Card,DTDC,TRK694732362,11-12-2023,0,App
ORD017634,CUST08395,22-05-2024,14:11:00,Delivered,Faridabad,Haryana,746319,16369.19,980.82,0,2388.63,16369.19,Cash on Delivery,Amazon Logistics,TRK205996078,25-05-2024,1,Website
ORD017635,CUST03790,13-11-2024,22:14:00,Delivered,Kanpur,Uttar Pradesh,656430,28818.6,5363.64,0,3293.04,28818.6,Debit Card,Shadowfax,TRK379445449,19-11-2024,0,App
ORD017636,CUST02222,26-07-2024,13:26:00,Returned,Surat,Gujarat,137977,5018.21,184.32,0,311.11,5018.21,Wallet,Delhivery,TRK603529093,,0,Website
ORD017637,CUST09457,29-11-2024,15:48:00,Delivered,Allahabad,Uttar Pradesh,396041,98233.79,11034.72,0,2054.93,98233.79,Net Banking,Shadowfax,TRK867946364,05-12-2024,0,App
ORD017638,CUST01213,11-11-2023,00:46:00,Delivered,Visakhapatnam,Andhra Pradesh,251703,119081.72,16775.97,0,14751.25,119081.72,Debit Card,DTDC,TRK534421288,17-11-2023,0,Mobile Web
ORD017639,CUST07538,26-04-2025,22:15:00,Delivered,Delhi,Delhi,344295,25043.26,2333.49,0,506.23,25043.26,UPI,BlueDart,TRK157692844,28-04-2025,0,App
ORD017640,CUST08668,16-08-2024,19:19:00,Delivered,Delhi,Delhi,414260,180798.95,28283.48,0,24815.53,180798.95,Net Banking,Delhivery,TRK449442036,18-08-2024,0,App
ORD017641,CUST09511,28-06-2023,13:40:00,Cancelled,Ludhiana,Punjab,409622,16748.09,1993.68,0,1859.59,16748.09,UPI,Ecom Express,TRK220446355,,0,App
ORD017642,CUST00465,28-12-2024,03:45:00,Delivered,Howrah,West Bengal,474011,22357.93,2717.7,0,1737.77,22357.93,UPI,Delhivery,TRK701410226,04-01-2025,0,App
ORD017643,CUST05307,28-04-2025,14:19:00,Delivered,Meerut,Uttar Pradesh,534208,337728.62,47649.24,0,21146.62,337728.62,UPI,BlueDart,TRK656795257,05-05-2025,0,App
ORD017644,CUST00167,03-03-2025,13:04:00,Delivered,Jodhpur,Rajasthan,300998,100879.53,11990.4,0,11030.87,100879.53,UPI,BlueDart,TRK810150450,07-03-2025,0,App
ORD017645,CUST01054,21-09-2024,08:56:00,Delivered,Ranchi,Jharkhand,418534,1788.55,0.0,0,1.45,1788.55,Credit Card,XpressBees,TRK160690693,24-09-2024,0,App
ORD017646,CUST04394,24-05-2025,21:44:00,Delivered,Hyderabad,Telangana,150123,219105.5,36648.72,0,21147.22,219105.5,Credit Card,Ecom Express,TRK366795049,28-05-2025,0,App
ORD017647,CUST08763,30-08-2023,06:05:00,Returned,Ludhiana,Punjab,166381,10520.42,501.65,0,14.23,10520.42,UPI,BlueDart,TRK532763088,,0,Website
ORD017648,CUST07877,26-11-2023,16:29:00,Delivered,Pune,Maharashtra,645654,20884.67,2185.47,0,1243.8,20884.67,Wallet,Amazon Logistics,TRK428263721,03-12-2023,0,Mobile Web
ORD017649,CUST07008,12-05-2025,07:53:00,Delivered,Amritsar,Punjab,101275,3132.73,324.0,0,476.27,3132.73,Credit Card,XpressBees,TRK923178484,16-05-2025,0,App
